ReadGroup	LENGTH_ESTIMATE
JU2184	5.471457122187733
JU1339	5.502705647522888
QG2910	2.7485633272701917
QG725	1.2806717095584847
QG2742	9.230551770633717
MY771	3.0379065478523337
BRC20341	3.7720650365511665
QG3876	1.4432084266598302
ECA2661	3.8980146560269153
ECA1565	1.7554470946861953
NIC865	1.7225587769385022
VX0034	4.703726041463794
ECA569	3.318508318656363
JU381	7.111397485920127
BRC20308	4.8988675031888596
ECA1158	1.0182617711206114
JU2472	2.946182971513453
ECA188	2.1108443592545663
ECA2297	2.418071180546372
ECA2083	9.110957887914834
QG973	5.210982878552628
NIC80	3.3058954792727118
JU4097	4.979229660669446
QG883	10.890071009186482
JU2836	4.074119730647038
QG4058	2.678113899862387
JU795	5.485056302872159
EG6179	2.882403677152135
QG2902	7.853187790433702
QG571	2.2777148134461886
QG4099	4.021461434451949
JU350	5.3464198684152
NIC810	4.96717163826748
NIC1100	2.6892040748629684
JU1049	5.406013376881358
QG570	3.42301734410653
MY2748	2.3071694305405615
NIC1407	9.802259847095023
ECA2277	7.6030886243561175
NIC292	5.041023943162957
JU441	6.183373614554105
QG2682	6.278493903747527
QG2883	6.303892192242465
QG765	4.367593255426171
NIC1635	2.7165257288944167
QG4120	1.9711969249643144
ECA2616	11.54037815805324
QG825	5.91102628751093
JU2185	4.4532569973984195
BRC20346	3.825444594822446
QG2884	6.360483524374391
UH1	4.0116966555742835
BRC20370	6.742875717418328
QG3018	3.6244960486890716
EG4207	1.5536539938140328
EG5613	3.1191009308054483
ECA1179	3.6255625302205337
NIC1598	3.2926168595110377
JU2824	7.354900494548784
ECA1511	2.9590423962222987
QG1132	3.0011776636647505
NIC64	6.972816533161338
NIC1143	2.147135554489931
NIC1288	8.058778305313846
QG988	4.858489156188412
ECA1164	3.3555639283998278
NIC71	3.74236999876473
ECA1457	2.123993521720514
ED3101	4.2286116015139426
JU1348	1.140555763150365
ECA1621	3.985496964772466
ECA1617	2.1032372019723446
NIC36	4.765643616619902
NIC1413	3.9724710949691158
NIC174	4.667453340127818
QG2923	4.262985595845927
QG3851	1.849618030377622
QG4029	2.1208988758893343
QG868	4.917792926897467
QG941	12.062091059831547
JU2233	3.9531079823082904
BRC20085	3.105076390435064
GXW0025	3.9055293438121894
QG2691	10.323417931891644
ECA1165	2.844398713906675
JU2054	2.964978937926334
QG2618	4.600536247503412
JU1259	5.285445482127959
JU2214	3.3132437219634805
QG547	6.892614656142127
ECA1443	2.0865988571549083
QG1129	4.555546754921845
XZ1204	3.6409432898794827
NIC1124	5.21440424993969
QG3874	1.73760664640844
QG3920	6.150454473640762
ECA1637	5.285426988228569
ECA1651	13.453941927886685
JU2533	2.551079304955787
NIC1593	6.1268131055878285
ECA1555	3.535632862122436
ECA1152	3.472741274931815
QG782	2.4766660184454956
QG4131	2.9837749043392137
QG951	3.9372772044308624
JU2218	4.670356882331973
NIC167	5.705996754245602
JU1775	5.07469516931814
ED3082	3.6414426251629997
QG588	4.387116648548372
JU1038	6.658913414189916
JU2206	6.294830181541601
JU2591	4.570113783007655
QX1804	3.6703917423407253
NIC116	4.306372283813737
JU837	3.907082831360909
NIC893	4.769786250083153
JU3168	3.926273334294099
JU1474	4.222225041591429
NIC812	4.7947160264602235
NIC981	3.384845935766565
NIC821	4.702949297689434
NIC818	2.961939773793323
NIC1535	2.808329445463985
JU1048	5.604132356408136
BRC20533	2.322685812128367
NIC369	5.393801238651146
JU1998	5.964251729953964
TWN1772	3.3509342889193183
JU2057	3.396965604499829
QG4116	2.4387658539632433
NIC1424	3.902983350329566
JU3276	8.100266286277664
NIC850	5.892852949044165
NIC574	2.3587180927722784
QG2966	7.066395664072299
QG738	3.1235887837239713
ECA2623	5.136224372587066
ECA181	7.297692699103874
QG794	6.485872162235324
ECA2373	6.769198700882742
NIC532	2.5170073776471646
QG2889	2.210236739206967
QG926	6.211669280620068
GXW0026	5.516539084266248
NIC809	5.502742635321667
QG1106	4.776481041662159
JU2182	4.0025668339089915
QG2623	2.721648539025313
QG4206	2.2310731991858237
QG780	2.562983211529507
BRC20545	3.272643448170358
NIC332	2.917714695719855
QG819	4.261783492385608
NIC792	3.865773624757855
NIC883	2.904343606461233
JU354	6.795521684347157
NIC1066	5.861049606727323
ECA1559	2.0130917717147034
NIC826	1.7250246301904382
BRC20408	2.129313600111565
NIC1667	1.7257397276334994
ECA288	3.5757646237976908
QG3015	6.2536504322342745
ECA2630	1.6560732086331844
JU2227	3.3519576180188717
BRC20312	4.538347428489593
ECA1543	4.423845532735956
QG2925	5.021056696455407
ECA179	6.409122479768823
QG3924	5.3974260429314915
JU2045	1.4920199917818986
BRC20229	1.8423869157163204
NIC1491	2.638968479487907
QG3046	2.591852188476545
QG873	11.227831258370383
JU1637	1.4804243168646707
JU1788	6.339153893745147
NIC6	4.153655827288225
QG882	13.028150717608678
QG3840	3.179224597720772
JU4049	2.1954046318965736
QG788	3.196615027780049
NIC1692	1.8479474147994357
JU3278	4.259601212257644
NIC175	5.572372166523204
ECA1773	1.4484175416545444
BRC20501	5.891848113844
ED3093	4.18223506647816
JU1912	2.072931865506054
ECA1619	3.4290771784731624
JU1469	6.193298673893147
NIC1630	2.031320591879638
NIC77	4.163950764615057
JU2863	5.807700871621692
JU439	4.1825063103358735
QG1127	7.207319177420429
BRC20519	3.89514193698841
QG733	2.9281575842418026
JU2222	4.588336438539461
QG2639	3.180254091453455
JU3237	3.0947074775106738
NIC1607	3.6836025511379713
ECA1167	1.803481916033904
JU2228	2.789027979134458
JU2470	3.4498458274875916
QG766	11.042090862168322
JU1789	5.609976428615224
BRC20390	3.1958382840056894
JU4084	3.052085204050964
ECA1607	4.415739040170218
QG756	7.867551385626227
EG5614	3.4833074561163597
QG3019	4.333447352519991
JU1913	2.27921281929674
QG2641	4.6764043874323455
QG106	4.063060378812105
QG2777	3.2796033189739466
QG111	3.930305004361014
NIC399	4.625613975075599
ED3088	3.678319460545699
ECA1571	2.456674113205427
ECA2505	1.2854862880328892
QG573	3.5438071656526033
ECA2621	5.650958909662396
QG1131	4.127117081664267
JU757	4.519169254822663
QG4073	5.952236859983906
JU1814	4.065026896780525
NIC877	2.107176402542312
ECA1175	4.418661076273761
MY801	4.080574101533979
JU2032	5.749383442213412
NIC1295	4.95106961653234
QG3527	6.523599716989941
ECA1166	2.340199534850241
ECA2089	2.68800813603578
QG827	2.079891736309643
QG872	4.5279353631332935
JU2143	5.849564895206432
NIC808	7.194003569859975
QG947	4.918674469435034
JU3422	3.544836659385287
NIC815	4.218594072677953
ECA1382	3.6824620940089514
ECA2515	1.412052370821622
NIC17	3.3526233983968945
QG2919	1.97521626576497
NIC1302	3.172646934171233
QG930	1.317129349888355
ECA1667	13.340019507647252
BRC20544	2.5583843952146466
JU2216	4.063861781118985
QG4070	2.647506496372735
NIC554	7.832659562111337
QG2906	5.595082674973532
JU2473	2.064473988851914
QG3837	5.397197951505687
JU357	5.516428120869911
NIC1261	3.0691612378206194
ECA2620	5.543823750498918
PB858	3.4100346267350887
QG785	6.913019591801896
JU353	4.633054687263315
JU2217	4.1967404482326724
JU3319	5.17213336056838
MY2271	2.0669336774707205
ECA1149	4.511130573221352
QG4114	3.398124555528239
JU2626	4.56839385036443
GXW0022	4.86699018527446
QG584	3.4802128102851806
NIC155	5.104433359536485
QG778	7.355085433542679
MY761	4.331258907758898
NIC1529	3.42494687427617
BRC20463	4.47241051253283
NIC253	2.390028264438733
QG2920	1.065297921901286
JU2753	2.4130223460130336
NIC78	2.973479967012382
NIC1139	3.073057285958678
QG727	4.638239143725511
ECA1144	4.370977639014454
BRC20100	7.015907318738915
ECA1127	2.0275478364041764
JU405	3.666797761226029
JU2219	5.872774738940278
NIC72	5.042768534338701
NIC5	3.592600236875282
NIC188	4.194336241312036
QG928	2.571447252816776
QG1113	4.326000475699145
NIC21	2.8955898274168614
NIC1631	1.5461454706618885
NIC1539	3.2724030274782945
QG3823	9.099738255618526
NIC1537	4.743506419050648
BRC20534	3.508058458132665
NIC879	3.413388187157721
JU1047	6.691462677115468
QG795	4.9753644356970375
EG6275	4.98406889767637
QG802	2.8284754665323
ECA2239	4.8463448289226285
QG757	6.32904389541221
JU2517	2.9724319793803096
JU2183	6.158967831993071
NIC819	9.379612599713234
NIC1050	2.910354123762827
QG877	5.448549345477249
QG2815	5.024644512936973
QG3842	3.28908452472764
NIC191	5.949918957927087
QG119	4.852971809537206
QG3810	3.236457051698201
EG6257	3.643963960113104
BRC20556	2.824363656234697
ECA2635	3.014332990763828
BRC20492	4.23865378888245
ECA1587	3.635167028636823
ECA163	5.916068957411139
BRC20528	2.335015078388046
ZZY405	3.6540061474816126
ECA161	3.908395898217565
NIC1666	4.547440262356106
QG728	3.4629703314210194
JU1794	2.1160781327817997
QG130	5.115005705354159
NIC777	4.701118401649873
QG4115	2.75247170467451
BRC20289	3.184939212632133
QG2730	3.1794341952471865
ECA183	2.194085400406788
QG2886	9.856631911300205
JU1375	4.462584087323867
NIC115	4.963873559543017
MY750	4.536528861716291
ECA1381	3.110445785891154
ECA277	3.1320281664787215
JU1542	5.370461937621574
BRC20077	6.8584625886028165
QG3922	4.192918375692172
NIC63	3.195227985325835
JU4060	2.410556492761098
QG858	3.9816810568650958
JU2181	5.3747155344811635
JU840	4.888325980536835
QG2673	6.050932636392636
QG120	4.7023759868083594
NIC40	4.3233928358852225
QG2908	1.8022058369760272
QX1800	4.44938560779288
QG2736	2.5752076790259784
QG2714	3.524092668903377
XZ1212	4.2727133869248135
QG814	8.248402420387704
QR24	4.451463089157636
JU1830	6.357586146803366
QG815	6.0688162371023
JU2563	6.756006385984887
ECA2299	3.07451213937732
ECA1629	2.87377319077036
JU2506	2.431701184396447
QG4121	1.9551627141936023
JU1205	4.073040919849316
ECA2637	3.604134265461212
NIC101	3.8986742717718084
NIC89	3.9031189722584223
NIC75	3.5115044880522452
NIC60	5.174050561471761
QG2892	8.529817922764872
QG4098	2.194843650281758
QG3815	2.1151287792798046
QG784	2.9664954376762744
NIC1552	4.329304719056739
QG3813	4.6676136205891945
QG3783	4.106206646087851
JU404	5.321107884784079
JU835	3.9207251644772434
ECA1473	4.363068414708869
QG775	4.427858708903481
JU3327	3.3906406909086138
NIC820	4.814017492789751
ECA1427	5.1883031932679495
NIC1203	3.198908271304349
ECA2507	1.4122681329811662
QG3041	7.98911795094666
JU374	7.752704270417319
NIC828	3.0974137514546736
ECA2647	2.406833054350675
QG114	4.665190919769168
EG6265	2.9842495810902117
QG787	3.399080073663364
QG2971	2.908147185102344
JU1638	3.273229088317693
QG726	1.881513842191411
QG3032	3.613504507818568
JU1820	4.070377798337225
QG2921	7.729525249849123
ECA2626	8.299014058383685
ECA2455	2.7372142376781574
ECA1613	3.2106950498486024
MY2716	2.753273106981389
NIC1219	2.107490798831934
QG4075	6.584506292312755
QG822	3.560365370239352
NIC802	3.7936720756712536
ECA177	3.1233730215644266
NIC1628	2.755584844405079
ECA2093	2.3463148509150415
QG3816	1.6803372046322322
ECA2301	2.7304393058684644
QG3875	4.5513856275592035
NIC776	4.026504104352157
QG2926	5.712636064126439
QG4063	2.476955756202598
QG781	2.5900459509695017
MY2725	2.6153949223994015
MY709	5.585977511840759
BRC20401	5.029699512103442
ECA1567	2.6264727681337225
NIC1306	4.1230607530648316
NIC1416	5.445300583817824
QG880	8.276759732784967
NIC1524	3.041426553369472
EG6268	2.4200500277810506
JU1987	4.771197951069886
QG589	4.697894298522966
NIC518	3.965166004710256
QG3867	2.327272299176968
JU1822	3.959210969106831
QG1139	4.075217035344148
QG2667	7.532010404369069
QG110	4.4743462073356
NIC1134	2.8890306577667126
JU2044	3.4806504992373988
QG1103	4.317579586843784
ECA1531	4.251642670887022
NIC81	3.3508233255229816
NIC1089	5.201415367935118
QG2693	3.9535456712605086
QG2640	5.518807669258029
QG1130	5.210680811529267
ECA2669	1.792625997092257
NIC243	5.47269621344683
ECA176	8.34882429407279
JU3203	6.84989374855234
EG6274	3.7440899314079554
JU4062	2.187119364970069
NIC208	4.573818727518689
QG876	6.494502648617099
NIC519	5.337031132158455
QG938	2.1273840699419257
ECA1423	4.093371879911525
ECA1471	3.2759230329954327
QG856	6.868695879598351
NIC1065	6.072194456057452
ECA2503	1.3906056121629107
BRC20236	7.2880758714213245
JU1347	3.3895248923121133
QG828	5.592900394845569
QG2741	9.426833689487804
ECA1529	4.204569532307569
JU352	6.791699611806656
ECA1517	2.4770543903326754
JU2142	4.855992479770827
QG4100	8.635171502953828
JU2801	4.062345281369044
QG3921	5.561929278001256
QG2630	3.656367201970341
JU1908	2.764030391792959
QG2969	3.491494088912787
BRC20290	3.8936747543035084
NIC302	3.105045567269414
JU279	6.116185278071986
QG866	3.9659365838514855
QG4104	2.9053731001939167
JU1263	6.088900611839317
ECA180	6.752430898769579
ECA2634	6.460905398059475
EG6260	3.9455131542923274
JU1996	4.6648272064145075
NIC505	3.0315754696279886
NIC1141	2.4946297593858477
QG793	2.804562854621653
QG578	3.5399234467808047
QG4027	1.7292474038843781
NIC79	4.058634172224881
BRC20311	8.48080908938265
BRC20099	5.039267022720952
JU2555	4.105978554662047
QG3861	2.539680898298714
NIC153	5.11228093751077
ECA2511	1.7061855113456488
QG3933	9.29373926021457
ECA1129	2.548730579733318
QG737	5.047916003002117
QX1802	3.289787292904441
ECA1159	0.8032023797530342
QG2738	11.04911854393634
MY539	4.603791173795968
QG3030	8.347591367446821
QG3819	6.1980454414031225
NIC1088	5.082795497250749
ECA2646	5.006871875623647
JU725	2.1868727796448755
ECA278	3.149578876999374
QG4233	2.902827106711293
JU1043	4.919728621700237
QG2677	6.252972322589993
QG3056	6.347661087464324
NIC87	6.806433084986972
JU2220	3.499526605880967
JU2754	4.940226026856952
NIC553	6.797925891267794
QG799	4.217792670371074
MY2270	5.247970677331665
QG3016	6.307652618451667
XZ1205	4.475770237588593
NIC1525	4.6210398172932585
JU2105	4.395605348368162
QG4214	3.6321710169357213
MY728	4.13812095180103
EG6267	4.311125215956842
EG6273	3.521219949864872
JU1560	4.6809045696171285
JU3323	5.4949813622112
JU2747	4.5624881318260435
ECA1593	4.805565780768741
QG4093	2.597067468104389
JU2799	4.551835645777682
ECA1128	2.1604203388847347
NIC1530	4.899533283566883
NIC1125	1.6634892622883812
QG730	6.460967044390773
QG749	5.962833864334101
PB826	4.247074677737811
NIC178	5.669138412762292
JU355	6.57932800048369
ECA1147	3.8036587813415936
QG4208	2.602862223246438
QG1128	4.1130617181282325
BRC20076	1.7752602255654992
QG855	4.176841012489551
ECA371	2.019126947548816
QG2668	4.886723175923077
ECA2371	3.5534116640688933
JU3279	5.166104349367398
QG758	8.28736290176829
NIC1047	4.968663479484902
NIC1479	2.8201223886413676
QG889	11.56725595849934
QG1142	4.8400014214320235
ECA1178	4.0284582930543165
QG946	8.851365186817295
QG2717	10.781696758763905
QG1126	4.07594446205347
NIC599	3.2945957067457163
NIC825	3.530460734926501
QG931	8.130534634945175
QG925	11.416900556462556
ECA343	2.1048893236511415
QG1100	3.9815084471374598
QG118	4.956987664336986
QG2891	2.0242929101116216
EG5715	1.7167393632639338
ECA1561	5.210286275008957
JU403	6.441363511037884
BRC20557	3.0706715729374303
QG824	6.035989565685905
QG132	6.692264079422347
QG2885	6.476132041890177
ECA1551	12.077256057330953
NIC973	3.1816842863395776
QG2674	3.9358470095447395
ECA2425	4.1043572561489
QG4213	5.843523554739189
NIC171	5.236553776775202
JU1471	5.325404634075578
ECA2279	4.441057188434467
NIC398	4.055705971488207
NIC69	3.7807510046311106
NIC1273	4.318263861121197
JU4051	1.8342434353518027
QG808	8.550037919430746
TWN1899	3.223628450155005
JU1496	5.739254949981086
JU1767	4.601140381550136
ECA1706	1.3155265452745968
JU2597	4.4036008775375635
NIC1182	2.4545719733081515
EG5612	3.1172453762333667
ECA1461	2.327857939324302
ECA1182	2.5580638342918953
NIC1481	6.15208810142017
QG2740	12.474381723555206
NIC162	6.36936059608136
EG6259	4.946957806234737
NIC151	5.306041521414752
NIC919	2.3797148332125113
QG3826	2.928040456212336
QG4232	3.1535242422024714
NIC803	4.74302557766652
EG6271	3.7697841222931263
ECA1549	1.9479315995323008
NIC1480	7.151714186589277
JU380	9.616457804561664
NIC1688	4.3227270555072
NIC18	4.14964881575383
ECA2499	1.3279359517649634
BRC20239	2.072272249761161
QG854	5.313118520247808
PB420	2.893389053389509
JU1884	3.1022838116272466
QG3053	2.7475708213362875
PB857	2.779028944197858
BRC20095	2.1213119063090335
QG2686	5.1743834516607725
NIC84	4.688012391615834
NIC829	7.220203260661793
JU296	5.640633149169915
NIC68	2.9864072026856556
NIC164	5.469478274953055
NIC62	6.837502835961364
ECA1145	3.1859070600335175
NIC37	4.954867030540321
QG736	5.532067795120313
NIC250	2.8302940333056026
JU1264	6.738683766890038
QG2780	4.678346246868245
BRC20334	3.789751369000676
JU2766	4.001685291371425
NIC1190	3.0209044896802366
BRC20310	8.76407398169877
JU348	5.752866459931771
MY2250	5.239796373801497
BRC20503	3.4662560808792238
NIC1562	6.281637866643745
JU382	6.558923064823921
ECA1455	2.8815221346145683
PE887	2.311034655512971
JU1834	4.566680082354335
JU375	7.84209145079999
MY699	5.546622493939864
EG4181	1.2054508561081845
BRC20247	3.065252860416301
QG4132	2.233064375686762
NIC1665	1.3159272464280363
NIC158	5.7079632722140214
ECA1631	3.359219555845822
NIC1304	8.59522468027247
QG747	8.116355978746546
MY701	3.3298697375146573
NIC97	4.854019797169279
JU1472	5.1840927488402695
JU1784	6.045082399552418
ECA1387	4.848816846807694
JU1799	5.001490150901297
ECA1180	4.195797259363807
JU1509	5.301670796525697
ECA2666	6.326393103166379
QG3012	3.153345467841706
NIC1072	4.018625703212223
QG4062	2.364673128375703
QG978	5.162609002382779
QG745	3.0346516215597785
QG2895	5.664484114749263
BRC20089	2.5957297427152137
NIC596	3.4720693299206626
BRC20320	2.8227546869878086
BRC20096	5.9949762614730835
JU2582	6.5681083681873815
BRC20260	5.0187572882979765
QG4118	3.069629749938487
ECA1168	2.210686757425445
JU1562	6.828132593604008
BRC20075	1.769625750884826
ECA1627	1.9048223200553338
JU2596	4.891876809219622
GXW0021	6.544251237974903
NIC790	4.52389136380012
NIC813	4.606861161094629
ECA1181	4.0010133463602715
JU2518	3.03883124282181
ECA1605	1.8665954300171996
QG2964	3.8005456416110244
BRC20343	4.812624285702407
QG112	4.8404514396505025
QG4026	2.429155190913823
NIC98	2.3813238024593995
NIC1634	1.8113233293750597
EG6329	2.5227589803573047
JU1470	5.760929800065601
ECA2668	3.4835910292403325
NIC185	6.869250696580036
QG748	7.821439929815029
QG991	3.0581203798850773
JU794	4.793809825390137
ECA2381	2.4884343030903593
QG1156	2.2295443701696236
QG996	1.597632486562307
QG885	6.435630402227133
QG1144	4.101348915181537
QG2663	5.098601616595657
JU1467	6.5947395833082885
ECA1172	2.888617627347013
JU2004	4.975493892992764
QG804	5.907826842916544
NIC1062	4.973755466450149
ECA1170	3.4654300200398254
QG754	6.8778811829618105
NIC1189	6.8019945491334886
JU1085	3.215614427086214
NIC1057	4.687839781888198
NIC889	2.819031248577386
XZ1213	3.492313985119055
NIC1183	5.785810259377633
NIC507	5.188346345699858
QG2692	4.678857911418022
JU377	8.45165037467851
ECA1615	3.4095599499840907
NIC1058	1.8134008107398156
QG700	4.604987112623157
ECA1475	6.26493171086188
JU2208	5.479427992824615
QG576	3.3497321854589996
JU2562	3.234767942220625
MY800	3.974696527528988
JU1342	4.617975994627728
NIC979	3.097228812460778
JU2569	1.8974185956663967
ED3087	3.943941172844219
JU726	3.266115101685858
QG3787	4.058430739331596
QG924	11.890344380834222
EG6266	1.522972614726822
NIC95	4.020129873695904
ECA1611	3.776842627226792
TWN1824	1.9650076333019557
ECA1161	3.0842707536218557
QG888	9.53181739168897
JU3171	2.815696182054143
QG3661	6.3741690099226345
ED3090	3.4690671535864306
NIC187	3.422869392911414
JU1791	4.49737727670868
QG861	4.145500017657447
QG4096	2.4807778287430984
JU3201	4.347582856286714
BRC20366	4.066167353909544
NIC1063	6.918875993275243
JU2791	2.9708846564647198
TWN2919	1.9389928814940334
NIC897	2.3328636214257323
JU1045	6.53629886123741
QG812	3.997659785937639
QG864	5.833358074708084
EG6313	6.9752207400819755
NIC806	2.2901612077353346
QG934	4.820305418582187
BRC20309	6.576677208237858
QG739	4.853076608300413
QG3058	3.412253894661831
ECA1483	8.953944682097825
JU1392	4.20181394129853
QG4074	5.8456935056008925
BRC20315	5.402961883482087
QG4128	4.933728503538101
NIC555	4.364547926660031
XZ1206	3.988184744817076
QG4122	2.884659932877656
ECA1545	7.523811442306383
QG4065	3.9352736986636647
QG2900	8.072278851868193
NIC1681	3.370870712461219
ECA2636	7.127610471051605
JU1828	2.5784934284841827
JU843	3.996741255601293
NIC1421	4.4299423549013675
XZ1209	3.8992414180197534
NIC876	2.7543704116785004
JU2873	2.5287571683926386
MY751	4.356453763360551
JU2868	5.05893220240514
QG869	3.1670371180230794
ECA2671	2.514042189111712
ECA2639	3.7687238053947936
BRC20295	4.697777170493499
ECA1169	1.909340996139506
NIC1528	4.901845020990573
NIC974	3.008834138012011
ECA2807	3.1330761541107943
JU1344	3.12211543640594
JU2224	4.553376804060141
JU2583	4.439318761891853
QG2881	5.39134155003234
NIC911	3.7586446302275065
QG4119	2.3436270708704314
ECA2617	2.5158854144175335
NIC400	6.426691684188866
ED3102	4.294006029755279
JU1257	2.3213974038042307
JU2507	2.630991444217895
ECA2385	3.149091870982117
